price,log_sqft_lot,log_yr_built,"BED_(1, 2]","BED_(2, 4]","BED_(4, 6]","FLOR_(1, 2]","FLOR_(2, 4]","VW_(1, 2]","VW_(2, 4]","VW_(4, 5]","VW_(5, 7]","WATER_(1, 4]","COND_(2, 3]","COND_(3, 4]","COND_(4, 6]",0,1
460000.0,0.5403605482619875,0.7618793806548194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1880.0,10.344834483448297
800000.0,0.20149434445247405,0.169323210992702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1630.0,9.135513551355094
832600.0,0.25907706377179096,0.22244555060577745,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1640.0,8.206220622062162
470000.0,0.3284800567122623,0.7789989417598588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2310.0,9.81458145814575
542000.0,0.2676334910134475,0.8983560404324973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930.0,9.163516351635122
1310000.0,0.4076105640966772,0.9153389183921661,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4750.0,12.513251325132423
308130.0,0.3309855763626443,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,8.605260526052547
310000.0,0.20423546419140362,0.9153389183921661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1050.0,7.863186318631832
235000.0,0.33922189741159364,0.41582083952945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1500.0,6.786878687868759
215000.0,0.33197378083048196,0.5116906272058082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1150.0,6.856885688568826
210000.0,0.3715635039663379,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920.0,8.080208020802042
730000.0,0.7027462476113969,0.7875522680536166,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3660.0,12.15621562156208
245000.0,0.35822230043823733,0.7104171167258987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1720.0,7.926192619261893
540000.0,0.45273861084409983,0.4245586278103562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2100.0,9.68156815681562
299000.0,0.3049133926606652,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2400.0,9.678767876787619
510000.0,0.5389186829332876,0.7961012972729382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2540.0,12.226222622262146
198000.0,0.32592287323920743,0.5810764208031414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2080.0,8.045204520452007
950000.0,0.3301893039351918,0.8643393528367219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3400.0,11.848184818481782
300000.0,0.33262823619899035,0.6846275048639204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2200.0,9.331533153315284
528000.0,0.34766996378612686,0.5464188888575074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2140.0,8.115211521152075
507000.0,0.42686818444244523,0.8898582413529457,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3850.0,10.841884188418776
770000.0,0.31100510268840986,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4270.0,10.988898889888917
255000.0,0.3260950023501597,0.6587987486228748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1340.0,7.95419541954192
220000.0,0.23471719122684684,0.6846275048639204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100.0,8.97449744974494
690700.0,0.2890679722250416,0.9153389183921661,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2870.0,10.953895389538884
447000.0,0.3447448516685111,0.4681803956177699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1320.0,7.898189818981866
755000.0,0.26777121340909177,0.45946498323612955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2150.0,8.213221322132169
700000.0,0.3033115352607893,0.35453037135615506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2470.0,8.493249324932439
250000.0,0.33424942274214225,0.7018249214899972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910.0,8.311231123112265
320000.0,0.32187870235287747,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2130.0,8.164216421642122
565000.0,0.4141647570601926,0.7789989417598588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2240.0,10.680868086808621
754300.0,0.2676334910134475,0.34575654166801295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1800.0,8.206220622062162
650000.0,0.3535969143410624,0.433291931724478,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2160.0,10.101610161016026
529888.0,0.34584986941439855,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3140.0,10.192619261926113
432000.0,0.3643098680654695,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920.0,9.27552755275523
235000.0,0.3337652880823134,0.4855978406421258,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1050.0,7.849184918491819
994900.0,0.31430224723015165,0.9915528207234525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3695.0,11.905990599059802
489000.0,0.3456590370326698,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3910.0,10.848884888488783
800000.0,0.3297725450090527,0.9577221091767589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3010.0,10.09460946094602
370000.0,0.36612918903736974,0.6329307289926337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1370.0,8.052205220522014
436000.0,0.3616009174865494,0.6932283856652521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2080.0,9.310531053105263
395000.0,0.24525343937666746,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2250.0,8.570257025702514
377691.0,0.3450257220533104,0.3720644711075813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2120.0,8.479247924792425
370000.0,0.28520604698038104,0.8983560404324973,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2220.0,8.633263326332575
515000.0,0.2646771975654508,0.7618793806548194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1440.0,9.324532453245277
169000.0,0.3340237284040897,0.60702332641957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,910.0,7.709170917091683
475000.0,0.26106890921056575,0.18704908999465777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1270.0,7.912191219121879
420000.0,0.3069773884899615,0.8643393528367219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2480.0,11.002900290028931
1300000.0,0.35925348454276435,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2630.0,10.071807180718034
822000.0,0.40203122913946165,0.7447425793040506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2410.0,11.044904490448971
1500000.0,0.48371141279326474,0.5637564780324498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2930.0,11.660966096609567
485000.0,0.3190163905708682,0.7704413140697434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1570.0,9.128512851285087
270000.0,0.34658111566341304,0.4942998824084177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900.0,8.003200320031967
300000.0,0.38127095544291717,0.6846275048639204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2590.0,9.583558355835526
878000.0,0.3346995829624591,0.9323048642673007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3810.0,11.296929692969215
590000.0,0.2591656171525849,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2290.0,10.596859685968539
611900.0,0.1731136404441761,0.407078562274153,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1220.0,10.19961996199612
240000.0,0.32886753744643676,0.5983787530545069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100.0,7.99619961996196
395000.0,0.3779302118188824,0.8983560404324973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2810.0,9.17051705170513
169000.0,0.32436286519168056,0.5029974764148756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,890.0,6.765876587658738
200500.0,0.41671728121053697,0.555089891492611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1280.0,8.255225522552209
308000.0,0.32488505124538986,0.7875522680536166,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2320.0,9.646564656465587
290256.0,0.3371938684985589,0.7275885029490131,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1720.0,9.632563256325573
279950.0,0.3508098531292858,0.5897297860052065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1530.0,8.066206620662028
195000.0,0.3370364839539189,0.6932283856652521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1580.0,8.087208720872049
630000.0,0.39920177551416913,0.3983317914297252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1360.0,7.318931893189272
1160000.0,0.42051849005169845,0.017903044579465427,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2680.0,11.130713071307017
478000.0,0.24975900258346795,0.8217226456060325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1640.0,9.240524052405195
835000.0,0.3168115501969732,0.389580522374338,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2520.0,9.387538753875338
639000.0,0.19075451703232935,0.9153389183921661,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1400.0,10.043804380438006
623000.0,0.3956502532508063,0.7361677026785823,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2300.0,10.561856185618506
220000.0,0.3339268763846944,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900.0,8.395239523952345
526000.0,0.4402405732558032,0.6846275048639204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,9.436543654365385
243500.0,0.28109642447094785,0.4245586278103562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,900.0,6.989898989898954
750000.0,0.2789516627158454,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2980.0,11.079907990799006
329000.0,0.3553211388002316,0.555089891492611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1850.0,8.206220622062162
525000.0,0.25302615618051644,0.17818845855094573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1570.0,8.122212221222082
190000.0,0.22145467279776185,0.4245586278103562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,670.0,7.157915791579116
772650.0,0.3762082523194805,0.4855978406421258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2660.0,8.843284328432777
355000.0,0.25419877555896314,0.7789989417598588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2110.0,9.471547154715418
650000.0,0.5768383493404557,0.7018249214899972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,9.716571657165655
678500.0,0.23995944991159254,0.08932746130771298,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.0,8.136213621362096
669950.0,0.38799720405524724,0.8387821380655416,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2670.0,10.694869486948635
850000.0,0.442622690901444,0.7275885029490131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3000.0,12.079207920792005
572000.0,0.24940835100689118,0.8898582413529457,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2200.0,9.891589158915824
492450.0,0.39922085389349043,0.7361677026785823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,9.128512851285087
813000.0,0.3878822894153564,0.5290636172836167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2080.0,9.562556255625505
710000.0,0.3632945614981386,0.5897297860052065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1780.0,9.324532453245277
792500.0,0.18967407083131965,0.09823447135308169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1960.0,9.457545754575404
285900.0,0.33465142959181626,0.5377434656244086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1690.0,8.178217821782136
389000.0,0.39893436957914324,0.7104171167258987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2080.0,8.066206620662028
675000.0,0.21024479101863058,0.5810764208031414,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2070.0,9.352535253525303
352000.0,0.5177070228930075,0.27540257146733277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,760.0,4.76727672767274
1050000.0,0.3849421599699922,0.8728499018028983,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4020.0,13.225522552255145
768500.0,0.3715277344123144,0.5724186529729526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3620.0,9.68156815681562
500000.0,0.33549939873942203,0.5377434656244086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2330.0,7.870187018701839
685000.0,0.3508098531292858,0.4942998824084177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1460.0,8.53525352535248
648475.0,0.29695019195164835,0.45074510484744174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2250.0,9.198519851985155
655000.0,0.3151318088819438,0.8217226456060325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2850.0,8.304230423042258
895000.0,0.25302615618051644,0.22244555060577745,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2640.0,9.065506550655027
195000.0,0.36100523144954544,0.5464188888575074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1310.0,7.912191219121879
368000.0,0.3284800567122623,0.7789989417598588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2720.0,10.792879287928729
997000.0,0.4048796112377851,0.8813561965579656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3430.0,13.708570857085611
335000.0,0.4525712228248689,0.6760222746915937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990.0,8.220222022202176
250000.0,0.32691791278128607,0.7361677026785823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1170.0,7.982198219821947
278500.0,0.3533210098790316,0.7447425793040506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1390.0,9.233523352335189
260000.0,0.3276335073192571,0.6415577721701456,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1540.0,8.10121012101206
162500.0,0.3061922643392508,0.17818845855094573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,6.625862586258604
239000.0,0.34379405445163647,0.4420207558723634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1280.0,6.91289128912888
600000.0,0.2836899327686313,0.9068495980349164,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2990.0,10.192619261926113
350000.0,0.33549939873942203,0.8558245454020363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1770.0,8.23422342234219
852500.0,0.3410039427545739,0.9153389183921661,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3830.0,12.492249224922404
485000.0,0.2922947765654732,0.9407814982175087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2870.0,11.121912191219046
299000.0,0.3438536933104594,0.4681803956177699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1520.0,7.045904590459008
227450.0,0.3134099520357157,0.45946498323612955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,660.0,5.675567556755651
383000.0,0.29502057869745035,0.3720644711075813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1800.0,8.010201020101974
835000.0,0.8217994458548977,0.8558245454020363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3570.0,11.226922692269147
760000.0,0.21701695284579992,0.27540257146733277,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3050.0,8.834483448344805
532500.0,0.21734811193317444,0.2136033356481091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,820.0,8.038203820382
635000.0,0.4868659005490417,0.8558245454020363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3610.0,9.828582858285763
438500.0,0.22028941195522475,0.1071368217016343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1490.0,7.919191919191886
545500.0,0.35847427732929404,0.31940787735368875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1560.0,8.164216421642122
675000.0,0.3609403102291273,0.4942998824084177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1660.0,8.458245824582406
450000.0,0.2554820583049185,0.24894466154572467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1180.0,7.038903890389002
199999.0,0.3763803814304328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960.0,5.927592759275894
375000.0,0.4262637536610315,0.7704413140697434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1630.0,8.136213621362096
600000.0,0.5499787414582816,0.7190049757540797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2260.0,9.723572357235662
292600.0,0.3245894158144951,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1520.0,8.010201020101974
1040000.0,0.3522669390801422,0.4942998824084177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3050.0,10.038603860385965
610000.0,0.27967904899179635,0.3983317914297252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,9.562556255625505
397450.0,0.35966094494219325,0.8131864817434796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2650.0,9.751575157515688
382000.0,0.42123939309611075,0.555089891492611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1750.0,9.513551355135458
370000.0,0.3337167705080365,0.5810764208031414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1770.0,9.520552055205465
520000.0,0.3337167705080365,0.5810764208031414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1770.0,9.520552055205465
260000.0,0.3375237273587363,0.4245586278103562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,770.0,6.688868886888664
890000.0,0.32592287323920743,0.9915528207234525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3370.0,9.310531053105263
344000.0,0.3452175306762711,0.407078562274153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2130.0,8.612261226122554
205000.0,0.3464790003801365,0.5116906272058082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1050.0,7.933193319331899
379000.0,0.34723557103192143,0.555089891492611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2803.0,9.261526152615216
424240.0,0.39024265557301496,0.7190049757540797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2080.0,9.5555555555555
589950.0,0.39024265557301496,0.7190049757540797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2080.0,9.5555555555555
582000.0,0.27170005219875487,0.45074510484744174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2120.0,8.444244424442392
349000.0,0.334394295370829,0.7789989417598588,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2550.0,10.680868086808621
658000.0,0.3893266224110771,0.5810764208031414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1290.0,8.346234623462298
294000.0,0.28070019728237144,0.1338159632571336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1790.0,7.97519751975194
690000.0,0.3325955953238098,0.8131864817434796,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2720.0,9.695569556955634
600000.0,0.28070019728237144,0.1071368217016343,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1040.0,8.003200320031967
199990.0,0.2855643110846995,0.60702332641957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,840.0,6.604860486048583
220000.0,0.35151251225840324,0.5203793393185873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1650.0,7.97519751975194
440000.0,0.42299990728153375,0.667412690747153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2080.0,9.366536653665317
439990.0,0.16669011663509495,0.9915528207234525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1540.0,9.072507250725034
815000.0,0.3260605956348516,0.9238240057298617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3880.0,12.289228922892207
535000.0,0.24555017513986957,0.8302545296168907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1860.0,9.29652965296525
215000.0,0.3668618924420368,0.6587987486228748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1280.0,8.164216421642122
605000.0,0.5220725503920117,0.5724186529729526,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3200.0,9.87758775877581
349900.0,0.32725918708726354,0.7875522680536166,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2200.0,9.527552755275472
495000.0,0.2927457552607202,0.35453037135615506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1570.0,8.23422342234219
